lon,lat,time,sst
-94.5,14.5,2010-06-01,29.729921875
-94.5,14.5,2010-07-01,29.3356005859375
-94.5,14.5,2010-08-01,29.09635986328125
-94.5,14.5,2010-09-01,29.16356201171875
-94.5,14.5,2010-10-01,29.08843994140625
-94.5,14.5,2010-11-01,28.60856201171875
-94.5,14.5,2010-12-01,28.00912109375
-94.5,14.5,2011-01-01,27.3539599609375
-94.5,14.5,2011-02-01,27.46156005859375
-94.5,14.5,2011-03-01,28.426201171875
-94.5,14.5,2011-04-01,29.38568115234375
-94.5,14.5,2011-05-01,29.90216064453125
-94.5,14.5,2011-06-01,29.180244140625
-94.5,14.5,2011-07-01,28.79907958984375
-94.5,14.5,2011-08-01,28.34908203125
-94.5,14.5,2011-09-01,28.4051220703125
-94.5,14.5,2011-10-01,28.92440185546875
-94.5,14.5,2011-11-01,28.87672119140625
-94.5,14.5,2011-12-01,27.98908203125
-94.5,14.5,2012-01-01,27.26752197265625
-94.5,14.5,2012-02-01,27.08376220703125
-94.5,14.5,2012-03-01,28.23508056640625
-94.5,14.5,2012-04-01,29.56696044921875
-94.5,14.5,2012-05-01,29.926240234375
-94.5,14.5,2012-06-01,29.316123046875
-94.5,14.5,2012-07-01,29.1027587890625
-94.5,14.5,2012-08-01,28.69528076171875
-94.5,14.5,2012-09-01,28.5760791015625
-94.5,14.5,2012-10-01,29.0208837890625
-94.5,14.5,2012-11-01,28.91876220703125
-94.5,14.5,2012-12-01,28.2350830078125
-94.5,14.5,2013-01-01,27.5501611328125
-94.5,14.5,2013-02-01,27.20128173828125
-94.5,14.5,2013-03-01,28.20251953125
-94.5,14.5,2013-04-01,29.91848388671875
-94.5,14.5,2013-05-01,30.32144287109375
-94.5,14.5,2013-06-01,29.185
-94.5,14.5,2013-07-01,28.37408203125
-94.5,14.5,2013-08-01,28.35560302734375
-94.5,14.5,2013-09-01,28.84652099609375
-94.5,14.5,2013-10-01,28.884560546875
-94.5,14.5,2013-11-01,28.78832275390625
-94.5,14.5,2013-12-01,27.5706396484375
-94.5,14.5,2014-01-01,26.99652099609375
-94.5,14.5,2014-02-01,26.9802001953125
-94.5,14.5,2014-03-01,27.847041015625
-94.5,14.5,2014-04-01,29.73620361328125
-94.5,14.5,2014-05-01,30.2671630859375
-94.5,14.5,2014-06-01,29.81340087890625
-94.5,14.5,2014-07-01,29.01148193359375
-94.5,14.5,2014-08-01,28.83
-94.5,14.5,2014-09-01,28.64352294921875
-94.5,14.5,2014-10-01,29.1264404296875
-94.5,14.5,2014-11-01,28.86404052734375
-94.5,14.5,2014-12-01,28.16584228515625
-94.5,14.5,2015-01-01,27.52756103515625
-94.5,14.5,2015-02-01,27.28420166015625
-94.5,14.5,2015-03-01,28.43219970703125
-94.5,14.5,2015-04-01,30.0497998046875
-94.5,14.5,2015-05-01,30.53544189453125
-94.5,14.5,2015-06-01,29.72296142578125
-94.5,14.5,2015-07-01,29.1280810546875
-94.5,14.5,2015-08-01,29.0434423828125
-94.5,14.5,2015-09-01,29.03068115234375
-94.5,14.5,2015-10-01,29.43208251953125
-94.5,14.5,2015-11-01,29.11364013671875
-94.5,14.5,2015-12-01,28.6882421875
-94.5,14.5,2016-01-01,27.9610400390625
-94.5,14.5,2016-02-01,27.93808349609375
-94.5,14.5,2016-03-01,29.0397216796875
-94.5,14.5,2016-04-01,30.31708251953125
-94.5,14.5,2016-05-01,30.81584228515625
-94.5,14.5,2016-06-01,29.7646826171875
-94.5,14.5,2016-07-01,29.27192138671875
-94.5,14.5,2016-08-01,29.20340087890625
-94.5,14.5,2016-09-01,29.1006005859375
-94.5,14.5,2016-10-01,29.125
-94.5,14.5,2016-11-01,28.9305224609375
-94.5,14.5,2016-12-01,28.26008056640625
-94.5,14.5,2017-01-01,27.4842822265625
-94.5,14.5,2017-02-01,27.51531982421875
-94.5,14.5,2017-03-01,28.79323974609375
-94.5,14.5,2017-04-01,29.85576171875
-94.5,14.5,2017-05-01,30.54088134765625
-94.5,14.5,2017-06-01,29.58612060546875
-94.5,14.5,2017-07-01,28.9834423828125
-94.5,14.5,2017-08-01,29.14544189453125
-94.5,14.5,2017-09-01,29.40320068359375
-94.5,14.5,2017-10-01,29.53476318359375
-94.5,14.5,2017-11-01,29.19584228515625
-94.5,14.5,2017-12-01,28.31612060546875
-94.5,14.5,2018-01-01,27.5372412109375
-94.5,14.5,2018-02-01,27.484482421875
-94.5,14.5,2018-03-01,28.6684423828125
-94.5,14.5,2018-04-01,29.93087890625
-94.5,14.5,2018-05-01,30.671279296875
-94.5,14.5,2018-06-01,29.47739990234375
-94.5,14.5,2018-07-01,28.79936279296875
-94.5,14.5,2018-08-01,28.54139892578125
-94.5,14.5,2018-09-01,28.86828125
-94.5,14.5,2018-10-01,29.39128173828125
-94.5,14.5,2018-11-01,28.86635986328125
-94.5,14.5,2018-12-01,28.237841796875
-94.5,14.5,2019-01-01,27.3826416015625
-94.5,14.5,2019-02-01,27.46760009765625
-94.5,14.5,2019-03-01,28.81764404296875
-94.5,14.5,2019-04-01,30.25599853515625
-94.5,14.5,2019-05-01,29.95284423828125
-94.5,14.5,2019-06-01,29.87480224609375
-94.5,14.5,2019-07-01,29.3751220703125
-94.5,14.5,2019-08-01,28.70052490234375
-94.5,14.5,2019-09-01,28.556318359375
-94.5,14.5,2019-10-01,29.8364013671875
-94.5,14.5,2019-11-01,29.25924072265625
-94.5,14.5,2019-12-01,28.2656005859375
-94.5,14.5,2020-01-01,27.75510009765625
-94.5,14.5,2020-02-01,27.59570068359375
-94.5,14.5,2020-03-01,28.4981982421875
-94.5,14.5,2020-04-01,30.14809814453125
-94.5,14.5,2020-05-01,30.447099609375
-94.5,14.5,2020-06-01,29.83830078125
-94.5,14.5,2020-07-01,29.54349853515625
-94.5,14.5,2020-08-01,29.09580078125
-94.5,14.5,2020-09-01,29.42340087890625
-94.5,14.5,2020-10-01,28.98929931640625
-94.5,14.5,2020-11-01,29.12719970703125
-94.5,14.5,2020-12-01,28.24900146484375
-94.5,14.5,2021-01-01,27.88384521484375
-94.5,14.5,2021-02-01,27.59419921875
-94.5,14.5,2021-03-01,28.69597412109375
-94.5,14.5,2021-04-01,30.0701318359375
-94.5,14.5,2021-05-01,30.5844970703125
-94.5,14.5,2021-06-01,29.61090087890625
-94.5,14.5,2021-07-01,29.2016064453125
-94.5,14.5,2021-08-01,28.982958984375
-94.5,14.5,2021-09-01,28.95789794921875
-94.5,14.5,2021-10-01,29.2733349609375
-94.5,14.5,2021-11-01,29.0343017578125
-94.5,14.5,2021-12-01,28.52386962890625
-94.5,14.5,2022-01-01,28.21022216796875
-94.5,14.5,2022-02-01,27.9071435546875
-94.5,14.5,2022-03-01,28.61518310546875
-94.5,14.5,2022-04-01,30.4687646484375
-94.5,14.5,2022-05-01,30.0168994140625
-94.5,14.5,2022-06-01,29.54050048828125
-94.5,14.5,2022-07-01,29.059111328125
-94.5,14.5,2022-08-01,29.01595947265625
-94.5,14.5,2022-09-01,29.2824365234375
-94.5,14.5,2022-10-01,29.26461181640625
-94.5,14.5,2022-11-01,28.88849853515625
-94.5,14.5,2022-12-01,28.17767822265625
-94.5,14.5,2023-01-01,27.370048828125
-94.5,14.5,2023-02-01,27.65857177734375
-94.5,14.5,2023-03-01,28.68099609375
-94.5,14.5,2023-04-01,30.18506591796875
-94.5,14.5,2023-05-01,30.45840087890625
-94.5,14.5,2023-06-01,29.74699951171875
-94.5,14.5,2023-07-01,29.05020751953125
-94.5,14.5,2023-08-01,29.09823486328125
-94.5,14.5,2023-09-01,28.81776611328125
-94.5,14.5,2023-10-01,29.082509765625
-94.5,14.5,2023-11-01,29.31150146484375
-94.5,14.5,2023-12-01,28.76100830078125
-94.5,14.5,2024-01-01,27.83848388671875
-94.5,14.5,2024-02-01,28.28486328125
-94.5,14.5,2024-03-01,28.86156982421875
-89.5,14.5,2004-04-01,29.72740234375
-89.5,14.5,2004-05-01,29.67755859375
-89.5,14.5,2004-06-01,28.75156005859375
-89.5,14.5,2004-07-01,28.36704345703125
-89.5,14.5,2004-08-01,28.087802734375
-89.5,14.5,2004-09-01,28.301279296875
-89.5,14.5,2004-10-01,28.435322265625
-89.5,14.5,2004-11-01,28.40244140625
-89.5,14.5,2004-12-01,28.128642578125
-89.5,14.5,2005-01-01,27.568759765625
-89.5,14.5,2005-02-01,27.7881201171875
-89.5,14.5,2005-03-01,28.64464111328125
-89.5,14.5,2005-04-01,29.90080078125
-89.5,14.5,2005-05-01,30.413681640625
-89.5,14.5,2005-06-01,29.29732177734375
-89.5,14.5,2005-07-01,29.051083984375
-89.5,14.5,2005-08-01,28.7739599609375
-89.5,14.5,2005-09-01,28.78052001953125
-89.5,14.5,2005-10-01,29.0056005859375
-89.5,14.5,2005-11-01,28.9143212890625
-89.5,14.5,2005-12-01,28.2516015625
-89.5,14.5,2006-01-01,27.59060302734375
-89.5,14.5,2006-02-01,27.4792822265625
-89.5,14.5,2006-03-01,28.44780029296875
-89.5,14.5,2006-04-01,29.55528076171875
-89.5,14.5,2006-05-01,29.78504150390625
-89.5,14.5,2006-06-01,29.171484375
-89.5,14.5,2006-07-01,28.73248046875
-89.5,14.5,2006-08-01,28.4868408203125
-89.5,14.5,2006-09-01,28.5543212890625
-89.5,14.5,2006-10-01,28.956240234375
-89.5,14.5,2006-11-01,29.13803955078125
-89.5,14.5,2006-12-01,28.2904833984375
-89.5,14.5,2007-01-01,27.30932373046875
-89.5,14.5,2007-02-01,27.2997998046875
-89.5,14.5,2007-03-01,27.83688232421875
-89.5,14.5,2007-04-01,29.4888427734375
-89.5,14.5,2007-05-01,29.69316162109375
-89.5,14.5,2007-06-01,29.44400146484375
-89.5,14.5,2007-07-01,28.761240234375
-89.5,14.5,2007-08-01,28.50412353515625
-89.5,14.5,2007-09-01,28.48964111328125
-89.5,14.5,2007-10-01,28.62356201171875
-89.5,14.5,2007-11-01,28.65076171875
-89.5,14.5,2007-12-01,27.87900146484375
-89.5,14.5,2008-01-01,27.3888427734375
-89.5,14.5,2008-02-01,27.48168212890625
-89.5,14.5,2008-03-01,28.19488037109375
-89.5,14.5,2008-04-01,29.5205615234375
-89.5,14.5,2008-05-01,29.3232421875
-89.5,14.5,2008-06-01,29.0117626953125
-89.5,14.5,2008-07-01,28.5499609375
-89.5,14.5,2008-08-01,28.329921875
-89.5,14.5,2008-09-01,28.6922802734375
-89.5,14.5,2008-10-01,29.374560546875
-89.5,14.5,2008-11-01,28.9514404296875
-89.5,14.5,2008-12-01,28.22440185546875
-89.5,14.5,2009-01-01,27.41615966796875
-89.5,14.5,2009-02-01,27.39088134765625
-89.5,14.5,2009-03-01,28.632080078125
-89.5,14.5,2009-04-01,29.838359375
-89.5,14.5,2009-05-01,29.962041015625
-89.5,14.5,2009-06-01,29.1901220703125
-89.5,14.5,2009-07-01,29.01064208984375
-89.5,14.5,2009-08-01,28.9372412109375
-89.5,14.5,2009-09-01,28.83435791015625
-89.5,14.5,2009-10-01,29.05171875
-89.5,14.5,2009-11-01,29.08008056640625
-89.5,14.5,2009-12-01,28.47199951171875
-89.5,14.5,2010-01-01,27.88196044921875
-89.5,14.5,2010-02-01,28.02740234375
-89.5,14.5,2010-03-01,29.10504150390625
-89.5,14.5,2010-04-01,30.75852294921875
-89.5,14.5,2010-05-01,30.97827880859375
-89.5,14.5,2010-06-01,29.72323974609375
-89.5,14.5,2010-07-01,29.4092822265625
-89.5,14.5,2010-08-01,29.051123046875
-89.5,14.5,2010-09-01,29.12404296875
-89.5,14.5,2010-10-01,29.0309228515625
-89.5,14.5,2010-11-01,28.7460009765625
-89.5,14.5,2010-12-01,28.32263916015625
-89.5,14.5,2011-01-01,27.70484130859375
-89.5,14.5,2011-02-01,27.83604248046875
-89.5,14.5,2011-03-01,28.71263916015625
-89.5,14.5,2011-04-01,29.5464013671875
-89.5,14.5,2011-05-01,30.0008837890625
-89.5,14.5,2011-06-01,29.1465625
-89.5,14.5,2011-07-01,28.81168212890625
-89.5,14.5,2011-08-01,28.28924072265625
-89.5,14.5,2011-09-01,28.2272021484375
-89.5,14.5,2011-10-01,28.8434423828125
-89.5,14.5,2011-11-01,28.9961181640625
-89.5,14.5,2011-12-01,28.28679931640625
-89.5,14.5,2012-01-01,27.7669189453125
-89.5,14.5,2012-02-01,27.571123046875
-89.5,14.5,2012-03-01,28.67544189453125
-89.5,14.5,2012-04-01,29.78740234375
-89.5,14.5,2012-05-01,29.9510009765625
-89.5,14.5,2012-06-01,28.99252197265625
-89.5,14.5,2012-07-01,28.70364013671875
-89.5,14.5,2012-08-01,28.5192431640625
-89.5,14.5,2012-09-01,28.2930029296875
-89.5,14.5,2012-10-01,28.90044189453125
-89.5,14.5,2012-11-01,29.288642578125
-89.5,14.5,2012-12-01,28.6015625
-89.5,14.5,2013-01-01,27.7164794921875
-89.5,14.5,2013-02-01,27.542802734375
-89.5,14.5,2013-03-01,28.6176416015625
-89.5,14.5,2013-04-01,30.181162109375
-89.5,14.5,2013-05-01,30.258681640625
-89.5,14.5,2013-06-01,28.8180419921875
-89.5,14.5,2013-07-01,28.426240234375
-89.5,14.5,2013-08-01,28.40156005859375
-89.5,14.5,2013-09-01,28.7802001953125
-89.5,14.5,2013-10-01,28.8698046875
-89.5,14.5,2013-11-01,28.99816162109375
-89.5,14.5,2013-12-01,27.95272216796875
-89.5,14.5,2014-01-01,27.37408203125
-89.5,14.5,2014-02-01,27.2846826171875
-89.5,14.5,2014-03-01,28.16192138671875
-89.5,14.5,2014-04-01,29.99936279296875
-89.5,14.5,2014-05-01,30.569599609375
-89.5,14.5,2014-06-01,29.63668212890625
-89.5,14.5,2014-07-01,28.95564208984375
-89.5,14.5,2014-08-01,28.8304833984375
-89.5,14.5,2014-09-01,28.6676806640625
-89.5,14.5,2014-10-01,29.07612060546875
-89.5,14.5,2014-11-01,29.090361328125
-89.5,14.5,2014-12-01,28.6468408203125
-89.5,14.5,2015-01-01,27.91803955078125
-89.5,14.5,2015-02-01,27.712841796875
-89.5,14.5,2015-03-01,28.657041015625
-89.5,14.5,2015-04-01,30.11764404296875
-89.5,14.5,2015-05-01,30.65376220703125
-89.5,14.5,2015-06-01,29.683681640625
-89.5,14.5,2015-07-01,29.29216064453125
-89.5,14.5,2015-08-01,28.9817626953125
-89.5,14.5,2015-09-01,28.8538818359375
-89.5,14.5,2015-10-01,29.45504150390625
-89.5,14.5,2015-11-01,29.55183837890625
-89.5,14.5,2015-12-01,29.22092041015625
-89.5,14.5,2016-01-01,28.28900146484375
-89.5,14.5,2016-02-01,28.282880859375
-89.5,14.5,2016-03-01,29.33800048828125
-89.5,14.5,2016-04-01,30.723203125
-89.5,14.5,2016-05-01,31.15028076171875
-89.5,14.5,2016-06-01,29.6073193359375
-89.5,14.5,2016-07-01,29.235361328125
-89.5,14.5,2016-08-01,29.269521484375
-89.5,14.5,2016-09-01,29.11988037109375
-89.5,14.5,2016-10-01,29.0654833984375
-89.5,14.5,2016-11-01,28.98584228515625
-89.5,14.5,2016-12-01,28.38464111328125
-89.5,14.5,2017-01-01,27.68407958984375
-89.5,14.5,2017-02-01,27.657841796875
-89.5,14.5,2017-03-01,28.96068115234375
-89.5,14.5,2017-04-01,29.886923828125
-89.5,14.5,2017-05-01,30.49244140625
-89.5,14.5,2017-06-01,29.38976318359375
-89.5,14.5,2017-07-01,28.8047998046875
-89.5,14.5,2017-08-01,28.92672119140625
-89.5,14.5,2017-09-01,29.20336181640625
-89.5,14.5,2017-10-01,29.347001953125
-89.5,14.5,2017-11-01,29.39320068359375
-89.5,14.5,2017-12-01,28.574921875
-89.5,14.5,2018-01-01,27.92171875
-89.5,14.5,2018-02-01,27.92659912109375
-89.5,14.5,2018-03-01,28.9900439453125
-89.5,14.5,2018-04-01,30.09756103515625
-89.5,14.5,2018-05-01,30.8481640625
-89.5,14.5,2018-06-01,29.43552001953125
-89.5,14.5,2018-07-01,28.8535205078125
-89.5,14.5,2018-08-01,28.539921875
-89.5,14.5,2018-09-01,28.8760009765625
-89.5,14.5,2018-10-01,29.32048095703125
-89.5,14.5,2018-11-01,29.00471923828125
-89.5,14.5,2018-12-01,28.55000244140625
-89.5,14.5,2019-01-01,27.75252197265625
-89.5,14.5,2019-02-01,27.7080810546875
-89.5,14.5,2019-03-01,29.12188232421875
-89.5,14.5,2019-04-01,30.5709619140625
-89.5,14.5,2019-05-01,30.281962890625
-89.5,14.5,2019-06-01,29.91075927734375
-89.5,14.5,2019-07-01,29.3749609375
-89.5,14.5,2019-08-01,28.6118408203125
-89.5,14.5,2019-09-01,28.26604248046875
-89.5,14.5,2019-10-01,29.87927978515625
-89.5,14.5,2019-11-01,29.4393994140625
-89.5,14.5,2019-12-01,28.43644287109375
-89.5,14.5,2020-01-01,27.8114990234375
-89.5,14.5,2020-02-01,27.66840087890625
-89.5,14.5,2020-03-01,28.598798828125
-89.5,14.5,2020-04-01,30.12219970703125
-89.5,14.5,2020-05-01,30.2727978515625
-89.5,14.5,2020-06-01,29.5918994140625
-89.5,14.5,2020-07-01,29.52550048828125
-89.5,14.5,2020-08-01,29.111298828125
-89.5,14.5,2020-09-01,29.46380126953125
-89.5,14.5,2020-10-01,28.95940185546875
-89.5,14.5,2020-11-01,29.218701171875
-89.5,14.5,2020-12-01,28.55389892578125
-89.5,14.5,2021-01-01,28.11184326171875
-89.5,14.5,2021-02-01,27.7816015625
-89.5,14.5,2021-03-01,28.85507568359375
-89.5,14.5,2021-04-01,30.146435546875
-89.5,14.5,2021-05-01,30.73009765625
-89.5,14.5,2021-06-01,29.617998046875
-89.5,14.5,2021-07-01,29.24640869140625
-89.5,14.5,2021-08-01,29.11926025390625
-89.5,14.5,2021-09-01,28.8622021484375
-89.5,14.5,2021-10-01,29.05373291015625
-89.5,14.5,2021-11-01,29.14440185546875
-89.5,14.5,2021-12-01,28.66547119140625
-89.5,14.5,2022-01-01,28.3265234375
-89.5,14.5,2022-02-01,28.15144287109375
-89.5,14.5,2022-03-01,28.81538330078125
-89.5,14.5,2022-04-01,30.6074658203125
-89.5,14.5,2022-05-01,30.19030029296875
-89.5,14.5,2022-06-01,29.43469970703125
-89.5,14.5,2022-07-01,28.97100830078125
-89.5,14.5,2022-08-01,28.950556640625
-89.5,14.5,2022-09-01,29.2020361328125
-89.5,14.5,2022-10-01,29.10520751953125
-89.5,14.5,2022-11-01,28.87099853515625
-89.5,14.5,2022-12-01,28.372177734375
-89.5,14.5,2023-01-01,27.62014892578125
-89.5,14.5,2023-02-01,27.9226708984375
-89.5,14.5,2023-03-01,28.8701953125
-89.5,14.5,2023-04-01,30.313564453125
-89.5,14.5,2023-05-01,30.51590087890625
-89.5,14.5,2023-06-01,29.39580078125
-89.5,14.5,2023-07-01,28.96410888671875
-89.5,14.5,2023-08-01,28.89733642578125
-89.5,14.5,2023-09-01,28.65776611328125
-89.5,14.5,2023-10-01,29.0580126953125
-89.5,14.5,2023-11-01,29.3864990234375
-89.5,14.5,2023-12-01,28.95420654296875
-89.5,14.5,2024-01-01,28.21118408203125
-89.5,14.5,2024-02-01,28.680263671875
-89.5,14.5,2024-03-01,29.104072265625
-84.5,14.5,2004-04-01,29.960279676649307
-84.5,14.5,2004-05-01,29.705780029296875
-84.5,14.5,2004-06-01,28.80327690972222
-84.5,14.5,2004-07-01,28.503502739800346
-84.5,14.5,2004-08-01,28.23894585503472
-84.5,14.5,2004-09-01,28.389834933810764
-84.5,14.5,2004-10-01,28.645334879557293
-84.5,14.5,2004-11-01,28.657114664713543
-84.5,14.5,2004-12-01,28.197279188368057
-84.5,14.5,2005-01-01,27.888280232747395
-84.5,14.5,2005-02-01,28.38822258843316
-84.5,14.5,2005-03-01,29.284834120008682
-84.5,14.5,2005-04-01,30.225779215494793
-84.5,14.5,2005-05-01,30.559112548828125
-84.5,14.5,2005-06-01,29.47583685980903
-84.5,14.5,2005-07-01,29.125
-84.5,14.5,2005-08-01,28.92522515190972
-84.5,14.5,2005-09-01,28.77100287543403
-84.5,14.5,2005-10-01,29.176944308810764
-84.5,14.5,2005-11-01,29.251057942708332
-84.5,14.5,2005-12-01,28.34278021918403
-84.5,14.5,2006-01-01,27.751334296332466
-84.5,14.5,2006-02-01,27.92877875434028
-84.5,14.5,2006-03-01,29.136613633897568
-84.5,14.5,2006-04-01,29.704725477430557
-84.5,14.5,2006-05-01,29.711500379774307
-84.5,14.5,2006-06-01,29.193501790364582
-84.5,14.5,2006-07-01,28.776723225911457
-84.5,14.5,2006-08-01,28.47406005859375
-84.5,14.5,2006-09-01,28.373669094509548
-84.5,14.5,2006-10-01,28.947445339626736
-84.5,14.5,2006-11-01,29.417388916015625
-84.5,14.5,2006-12-01,28.448777940538193
-84.5,14.5,2007-01-01,27.495168050130207
-84.5,14.5,2007-02-01,27.77566867404514
-84.5,14.5,2007-03-01,28.49599880642361
-84.5,14.5,2007-04-01,29.696000840928818
-84.5,14.5,2007-05-01,29.689280192057293
-84.5,14.5,2007-06-01,29.337171766493057
-84.5,14.5,2007-07-01,28.654388427734375
-84.5,14.5,2007-08-01,28.386944240993923
-84.5,14.5,2007-09-01,28.327168782552082
-84.5,14.5,2007-10-01,28.59461127387153
-84.5,14.5,2007-11-01,28.73794216579861
-84.5,14.5,2007-12-01,27.931221856011284
-84.5,14.5,2008-01-01,27.586222330729168
-84.5,14.5,2008-02-01,27.845335218641495
-84.5,14.5,2008-03-01,28.68655734592014
-84.5,14.5,2008-04-01,29.628000895182293
-84.5,14.5,2008-05-01,29.292555067274307
-84.5,14.5,2008-06-01,28.915724012586807
-84.5,14.5,2008-07-01,28.47000461154514
-84.5,14.5,2008-08-01,28.15322536892361
-84.5,14.5,2008-09-01,28.41777886284722
-84.5,14.5,2008-10-01,29.297834608289932
-84.5,14.5,2008-11-01,29.125223795572918
-84.5,14.5,2008-12-01,28.179000854492188
-84.5,14.5,2009-01-01,27.593668619791668
-84.5,14.5,2009-02-01,27.791666666666668
-84.5,14.5,2009-03-01,29.176222059461807
-84.5,14.5,2009-04-01,29.898946126302082
-84.5,14.5,2009-05-01,29.855390760633682
-84.5,14.5,2009-06-01,29.083390977647568
-84.5,14.5,2009-07-01,29.014556884765625
-84.5,14.5,2009-08-01,28.865946451822918
-84.5,14.5,2009-09-01,28.580946180555557
-84.5,14.5,2009-10-01,29.05355495876736
-84.5,14.5,2009-11-01,29.118665907118057
-84.5,14.5,2009-12-01,28.349388970269096
-84.5,14.5,2010-01-01,28.004167344835068
-84.5,14.5,2010-02-01,28.38400099012587
-84.5,14.5,2010-03-01,29.563890245225693
-84.5,14.5,2010-04-01,30.837724473741318
-84.5,14.5,2010-05-01,30.973832872178818
-84.5,14.5,2010-06-01,29.784166124131943
-84.5,14.5,2010-07-01,29.367611355251736
-84.5,14.5,2010-08-01,28.885667588975693
-84.5,14.5,2010-09-01,28.9814453125
-84.5,14.5,2010-10-01,28.917002360026043
-84.5,14.5,2010-11-01,28.794447157118057
-84.5,14.5,2010-12-01,28.36827935112847
-84.5,14.5,2011-01-01,27.908001369900173
-84.5,14.5,2011-02-01,28.275614420572918
-84.5,14.5,2011-03-01,29.320780436197918
-84.5,14.5,2011-04-01,29.819556342230904
-84.5,14.5,2011-05-01,30.035390218098957
-84.5,14.5,2011-06-01,29.15778266059028
-84.5,14.5,2011-07-01,28.77283393012153
-84.5,14.5,2011-08-01,28.211444430881077
-84.5,14.5,2011-09-01,28.1324462890625
-84.5,14.5,2011-10-01,28.841223822699654
-84.5,14.5,2011-11-01,29.105000813802082
-84.5,14.5,2011-12-01,28.265001085069443
-84.5,14.5,2012-01-01,28.065778944227432
-84.5,14.5,2012-02-01,28.06683349609375
-84.5,14.5,2012-03-01,29.196556939019096
-84.5,14.5,2012-04-01,29.872056749131943
-84.5,14.5,2012-05-01,29.704671223958332
-84.5,14.5,2012-06-01,28.633887396918404
-84.5,14.5,2012-07-01,28.339335123697918
-84.5,14.5,2012-08-01,28.314722696940105
-84.5,14.5,2012-09-01,28.00833468967014
-84.5,14.5,2012-10-01,28.781056722005207
-84.5,14.5,2012-11-01,29.42489284939236
-84.5,14.5,2012-12-01,28.675723605685764
-84.5,14.5,2013-01-01,27.85961235894097
-84.5,14.5,2013-02-01,28.073611789279514
-84.5,14.5,2013-03-01,29.310889350043404
-84.5,14.5,2013-04-01,30.542002360026043
-84.5,14.5,2013-05-01,30.39022488064236
-84.5,14.5,2013-06-01,28.925001356336807
-84.5,14.5,2013-07-01,28.581722683376736
-84.5,14.5,2013-08-01,28.398556179470486
-84.5,14.5,2013-09-01,28.593614366319443
-84.5,14.5,2013-10-01,28.886335584852432
-84.5,14.5,2013-11-01,29.252112494574654
-84.5,14.5,2013-12-01,28.18944634331597
-84.5,14.5,2014-01-01,27.700390285915798
-84.5,14.5,2014-02-01,27.74016655815972
-84.5,14.5,2014-03-01,28.746612548828125
-84.5,14.5,2014-04-01,30.27255588107639
-84.5,14.5,2014-05-01,30.775834825303818
-84.5,14.5,2014-06-01,29.661668565538193
-84.5,14.5,2014-07-01,28.90194363064236
-84.5,14.5,2014-08-01,28.79366726345486
-84.5,14.5,2014-09-01,28.60894775390625
-84.5,14.5,2014-10-01,29.071390787760418
-84.5,14.5,2014-11-01,29.28272162543403
-84.5,14.5,2014-12-01,28.767225477430557
-84.5,14.5,2015-01-01,28.097335815429688
-84.5,14.5,2015-02-01,28.301778157552082
-84.5,14.5,2015-03-01,29.310777452256943
-84.5,14.5,2015-04-01,30.358334011501736
-84.5,14.5,2015-05-01,30.726671006944443
-84.5,14.5,2015-06-01,29.674780951605904
-84.5,14.5,2015-07-01,29.251112196180557
-84.5,14.5,2015-08-01,28.87183295355903
-84.5,14.5,2015-09-01,28.658447265625
-84.5,14.5,2015-10-01,29.48050265842014
-84.5,14.5,2015-11-01,29.917222764756943
-84.5,14.5,2015-12-01,29.464555528428818
-84.5,14.5,2016-01-01,28.51644558376736
-84.5,14.5,2016-02-01,28.71722412109375
-84.5,14.5,2016-03-01,29.820444742838543
-84.5,14.5,2016-04-01,31.00177680121528
-84.5,14.5,2016-05-01,31.343892415364582
-84.5,14.5,2016-06-01,29.670667860243057
-84.5,14.5,2016-07-01,29.151835123697918
-84.5,14.5,2016-08-01,29.147779676649307
-84.5,14.5,2016-09-01,28.981336805555557
-84.5,14.5,2016-10-01,29.054446750217014
-84.5,14.5,2016-11-01,29.0792236328125
-84.5,14.5,2016-12-01,28.504109700520832
-84.5,14.5,2017-01-01,27.982557508680557
-84.5,14.5,2017-02-01,28.071890936957466
-84.5,14.5,2017-03-01,29.426554361979168
-84.5,14.5,2017-04-01,30.043226453993057
-84.5,14.5,2017-05-01,30.49294704861111
-84.5,14.5,2017-06-01,29.339558919270832
-84.5,14.5,2017-07-01,28.782002766927082
